Season,Name,Team,W,L,G,IP,K9,BB9,HR9,BABIP,LOB,GB,HRFB,ERA,FIP,xFIP,ID,release_pos_x,release_pos_z,release_pos_y,release_speed,pfx_x,pfx_z,release_spin_rate,spin_axis,n_pitches
2023,Jack Flaherty,BAL,0,0,1,2.0,4.5,13.5,0.0,0.333,0.8,0.667,0.0,4.5,6.76,7.58,656427,0.1619072428845743,0.1490046714095969,0.22143549040062105,6.636438745024936,0.623162135837311,0.7323763852268026,192.13705303611226,60.5167893016538,7.0
2018,Randy Rosario,CHC,0,0,1,0.1,0.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,12.16,17.12,600968,0.15776301261771233,0.11314640163218852,0.2356685584329792,3.79627585912704,0.6511778720937244,0.4134235593302935,208.85054218170296,64.59156010087406,5.0
2022,Corey Kluber,TBR,0,1,1,1.2,5.4,0.0,5.4,0.0,1.0,0.6,0.5,5.4,9.71,3.69,446372,0.14251626565643136,0.13485948053625813,0.14761999363879583,3.3689958021779485,1.1023472481155379,0.3570363261083945,301.2487742963214,68.47768899155187,5.0
2017,Archie Bradley,ARI,0,0,3,6.0,7.5,4.5,3.0,0.222,0.968,0.55,0.4,3.0,7.32,4.47,605151,0.2330552550913135,0.1354643047303967,0.26654724718089656,5.820601653267283,0.6005669294704382,0.9562508169831178,185.29555880619913,78.1785646919253,5.0
2017,Trevor Bauer,CLE,1,1,2,8.1,11.88,3.24,0.0,0.286,0.556,0.476,0.0,0.0,1.6,2.88,545333,0.16480166795391762,0.16630585063165781,0.39751662896162443,6.8896482687896965,0.81541990628102,1.2250594489685471,289.3178009117836,91.48856033189061,5.0
2017,Austin Maddox,BOS,0,0,2,2.0,9.0,9.0,4.5,0.4,1.0,0.1669999999999999,0.25,4.5,10.66,7.72,545348,0.23251865809187408,0.09600796727097627,0.21813432297932353,4.885265503735388,0.32889113044654605,0.35675703132234565,164.01680164505984,21.368104073635692,4.0
2023,Brad Hand,ATL,0,0,1,1.0,18.0,9.0,9.0,0.0,1.0,0.0,1.0,9.0,15.26,3.91,543272,0.24533326471426292,0.15468563492309867,0.23910544054135513,5.920336634586798,1.1546940606573994,0.5076320773259755,110.77570655623461,86.29950117452373,3.0
2024,Yennier Cano,BAL,0,0,1,1.1,6.75,6.75,0.0,0.5,1.0,1.0,0.0,0.0,3.92,3.92,666974,0.173096487816804,0.20307376082020925,0.27321412113334675,3.490353118664562,0.7346175978997457,0.30729319942623623,246.2914593559423,67.87274507783387,4.0
2024,Luke Jackson,ATL,0,0,1,2.0,9.0,0.0,4.5,0.0,1.0,0.4,0.5,4.5,7.67,2.68,592426,0.26380863748973954,0.12778312355383456,0.18084921363319612,3.939188576976662,0.2981875744816866,0.9964666885002303,108.09496264080663,85.00537485517019,4.0
2017,Brandon Morrow,LAD,0,0,14,13.2,7.9,1.32,1.98,0.222,0.795,0.41,0.176,3.95,4.69,4.05,453344,0.17136264235333235,0.14930031598605192,0.23283424938275846,3.8012514676354376,0.558066581148377,0.7329338886598766,115.79894434053703,56.01829700398393,3.0
2021,Brooks Raley,HOU,0,0,8,6.2,5.4,4.05,0.0,0.304,0.5,0.304,0.0,6.75,3.32,6.23,548384,0.17115686972092403,0.12651013191350213,0.26398996053145757,4.2986001228870725,1.0410690279151418,0.47528718909446693,275.11072846182026,70.05874960312778,6.0
2017,Brad Peacock,HOU,0,0,7,12.1,11.68,2.92,1.46,0.344,0.7240000000000001,0.273,0.111,5.11,3.89,4.38,502748,0.6286518996667313,0.18310194101626476,0.3424532695414902,5.869796919551615,1.1488505179131205,0.6672956090846064,235.2519338593679,73.15474741461544,5.0
2023,Chris Devenski,TBR,0,0,1,2.0,0.0,0.0,0.0,0.143,1.0,0.5710000000000001,0.0,0.0,3.26,4.91,606965,0.2065709925921538,0.100010373714724,0.23022699673392613,5.413574658889353,0.78262421262769,0.543324814395083,337.3394824837586,64.46833793188236,5.0
2017,Carson Smith,BOS,0,0,2,1.1,6.75,13.5,0.0,0.5,1.0,0.75,0.0,0.0,6.16,6.16,605476,0.16175437417762584,0.13635483451007907,0.2362096707144864,3.7456105863802276,0.9993603799796774,0.2646618474483977,375.1648179199251,96.10671475511782,4.0
2021,Drew Smyly,ATL,1,0,3,7.1,9.82,2.45,1.23,0.364,0.66,0.435,0.111,6.14,3.99,4.38,592767,0.16109156660522447,0.11336795585850067,0.17770805600799922,6.3305717783407625,0.22474051391525607,0.7383775475465881,149.37153465196047,66.89818250108279,3.0
2023,A.J. Minter,ATL,1,0,3,2.1,3.86,7.71,0.0,0.333,0.8,0.222,0.0,0.0,4.97,9.22,621345,0.2011461670220832,0.12321477108482858,0.1743444395626423,3.781142373986819,0.6369057355905369,0.5741187003966012,309.38242800688903,42.765145498952954,3.0
2022,David Peterson,NYM,0,0,2,2.0,9.0,0.0,0.0,0.333,0.5,0.4,0.0,4.5,1.11,2.59,656849,0.3890711652422426,0.15883739338205616,0.16889978931991473,5.0931211009833435,0.731891388003861,0.5639125543620035,261.13429899030046,90.19079627046271,5.0
2021,Hunter Strickland,MIL,0,0,3,2.1,7.71,0.0,0.0,0.375,1.0,0.375,0.0,0.0,1.46,4.48,519326,0.3167681854953538,0.1802782087117683,0.18391579711652026,5.517129539051098,0.6802861562174877,0.6103378215934591,240.13707770061464,71.15394363511945,4.0
2017,Oliver Pérez,WSN,1,0,2,1.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,3.16,4.94,424144,0.3225237960238959,0.2798442271312373,0.3606782696511599,6.629006738443182,1.250944719651939,0.5852877320942144,106.12910998510944,69.42554557407854,3.0
2019,Joe Ross,WSN,0,1,2,7.0,1.29,2.57,2.57,0.182,0.769,0.583,0.3329999999999999,5.14,7.5,5.49,605452,0.25347722197521744,0.13389095634201015,0.32124963801784334,4.219936288502686,0.5968253194483606,0.4469204966705423,187.8975123671093,60.95173143920315,5.0
2019,Rich Hill,LAD,0,0,1,2.2,6.75,13.5,0.0,0.286,0.833,0.286,0.0,3.37,6.21,9.2,448179,0.24597083724427382,0.2964346987292686,0.35283151608000074,8.158688957505094,1.2295251320461436,1.3364204013557774,249.6405038846909,78.34082380039996,7.0
2021,Jake McGee,SFG,0,0,3,2.2,3.38,0.0,3.38,0.125,0.0,0.3329999999999999,0.25,6.75,7.3,5.07,459429,0.1267999074659666,0.10956578271934611,0.19621042477571995,3.967222977317333,0.3768748929346886,0.3625024316119476,198.15306506451685,32.21634024832503,2.0
